6.296000000000000085e+01,5.579999999999999716e+01,2.000000000000000000e+01,6.904679999999999929e+00,8.100000000000000000e+02,1.750000000000000000e+02,1.372000000000000000e+03
7.592000000000000171e+01,4.834000000000000341e+01,3.200000000000000000e+02,1.150779999999999959e+01,1.400000000000000000e+03,4.500000000000000000e+01,2.140000000000000000e+02
4.802000000000000313e+01,5.363000000000000256e+01,2.200000000000000000e+02,1.035702000000000034e+01,1.200000000000000000e+03,4.000000000000000000e+01,1.840000000000000000e+02
8.293999999999999773e+01,3.839000000000000057e+01,2.400000000000000000e+02,9.206239999999999313e+00,1.340000000000000000e+03,4.600000000000000000e+01,2.660000000000000000e+02
5.396000000000000085e+01,3.663000000000000256e+01,1.600000000000000000e+02,9.206239999999999313e+00,1.755000000000000000e+03,1.150000000000000000e+02,7.250000000000000000e+02
3.596000000000000085e+01,4.367000000000000171e+01,3.100000000000000000e+02,1.380935999999999986e+01,1.727000000000000000e+03,1.010000000000000000e+02,6.450000000000000000e+02
2.605999999999999872e+01,6.270000000000000284e+01,3.300000000000000000e+02,9.206239999999999313e+00,8.170000000000000000e+02,2.220000000000000000e+02,1.620000000000000000e+03
7.106000000000000227e+01,3.360999999999999943e+01,1.400000000000000000e+02,9.206239999999999313e+00,1.329000000000000000e+03,4.300000000000000000e+01,2.660000000000000000e+02
6.800000000000000000e+01,7.825000000000000000e+01,2.100000000000000000e+02,1.496013999999999911e+01,7.050000000000000000e+02,3.240000000000000000e+02,2.402000000000000000e+03
4.496000000000000085e+01,5.556000000000000227e+01,3.200000000000000000e+02,8.055460000000000065e+00,6.150000000000000000e+02,1.370000000000000000e+02,1.085000000000000000e+03
5.107999999999999829e+01,5.604999999999999716e+01,1.400000000000000000e+02,1.265858000000000061e+01,1.700000000000000000e+03,4.700000000000000000e+01,2.140000000000000000e+02
6.601999999999999602e+01,5.221999999999999886e+01,4.000000000000000000e+01,1.035702000000000034e+01,1.530000000000000000e+03,3.430000000000000000e+02,2.586000000000000000e+03
6.800000000000000000e+01,3.311999999999999744e+01,3.300000000000000000e+02,1.380935999999999986e+01,1.212000000000000000e+03,2.810000000000000000e+02,2.133000000000000000e+03
8.095999999999999375e+01,5.435000000000000142e+01,2.300000000000000000e+02,1.150779999999999959e+01,1.430000000000000000e+03,6.100000000000000000e+01,3.970000000000000000e+02
3.793999999999999773e+01,6.429000000000000625e+01,3.000000000000000000e+02,4.603119999999999656e+00,7.000000000000000000e+02,3.130000000000000000e+02,2.475000000000000000e+03
7.898000000000000398e+01,3.904999999999999716e+01,3.600000000000000000e+02,1.265858000000000061e+01,1.710000000000000000e+03,3.170000000000000000e+02,2.475000000000000000e+03
